freelancer_id,year,quarter,city,gender,age,age_missing_flag,education_level,edu_missing_flag,english_proficiency,english_missing_flag,platform,profile_level,skill_category,primary_skill,account_age_years,experience_years,exp_missing_flag,profile_complete_pct,profile_missing_flag,hourly_rate_usd,monthly_active_hours,hours_missing_flag,monthly_earnings_usd,pkr_usd_rate,monthly_earnings_pkr,jobs_completed,review_score,review_missing_flag,job_success_score_pct,jss_missing_flag,repeat_client_rate_pct,repeat_missing_flag,primary_client_region,payment_method,freelancing_as_primary_income
PK-FL-05375,2021,Q3,Faisalabad,Male,25.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,New Seller,AI & Machine Learning,NLP,4.0,2.5,0,66.0,0,34.8,109.0,0,2792.0,175.4,489717.0,1,3.2,0,,1,20.0,0,UK,Payoneer,Yes
PK-FL-05376,2024,Q4,Karachi,Male,22.0,0,Intermediate/A-Levels,0,Fluent,1,Freelancer.com,New Member,Video Editing,Animation (2D),2.5,0.8,0,72.0,0,27.6,128.0,0,2495.0,284.0,708580.0,11,4.7,0,,1,24.0,0,Canada,Wise,Yes
PK-FL-05377,2024,Q1,Nowshera,Male,29.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,AI & Machine Learning,Computer Vision,3.5,1.0,0,70.0,0,56.4,164.0,0,6075.0,278.6,1692495.0,1,4.7,0,,1,23.0,0,USA,Payoneer + Wise,Yes
PK-FL-05378,2021,Q2,Sialkot,Male,31.0,0,Self-taught/No Formal Degree,0,Fluent,1,Fiverr,New Seller,Web Development,Next.js,2.7,2.1,1,65.0,0,11.6,60.0,0,432.0,174.5,75384.0,1,4.0,0,,1,23.0,0,Canada,Payoneer,Yes
PK-FL-05379,2025,Q1,Gujrat,Male,35.0,0,Bachelor's,0,Fluent,0,Fiverr,Top Rated Seller,Video Editing,Subtitles & Captions,8.5,7.3,0,94.0,0,34.1,78.0,0,2371.0,284.5,674550.0,449,4.9,0,,1,37.0,0,USA,Payoneer,No - Side Income
PK-FL-05380,2021,Q2,Karachi,Male,24.0,0,Bachelor's,0,Basic,0,Upwork,Top Rated Plus,Content Writing,Ghostwriting,3.0,2.0,0,92.0,0,27.5,83.0,0,1383.0,173.1,239397.0,293,4.7,0,94.0,0,45.0,0,USA,Wise,No - Side Income
PK-FL-05381,2017,Q4,Gujranwala,Male,25.0,0,Self-taught/No Formal Degree,0,Fluent,1,Upwork,Rising Talent,Web Development,Shopify,2.8,3.6,0,87.0,0,24.1,155.0,0,2855.0,105.7,301774.0,21,3.4,0,81.0,0,20.0,0,UK,Payoneer,No - Student
PK-FL-05382,2023,Q3,Faisalabad,Male,37.0,0,Bachelor's,0,Basic,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,Virtual Assistant,6.8,5.5,0,68.0,0,11.5,88.0,0,836.0,241.0,201476.0,29,4.8,0,75.0,0,17.0,0,UK,Payoneer + Wise,Yes
PK-FL-05383,2025,Q3,Gujranwala,Female,43.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Accounting & Finance,Financial Analysis,0.3,1.6,0,88.0,0,8.2,100.0,0,534.0,283.7,151496.0,0,,1,,1,28.0,0,USA,JazzCash/Easypaisa,Yes
PK-FL-05384,2022,Q3,Hyderabad,Male,35.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Web Development,React.js,2.9,2.1,0,89.0,0,50.8,80.0,0,4032.0,217.8,878170.0,196,4.9,0,94.0,0,71.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-05385,2016,Q2,Sheikhupura,Male,30.0,0,Master's,0,Fluent,0,Fiverr,Top Rated Seller,Graphic Design,Brand Identity,1.3,2.0,0,94.0,0,8.1,107.0,0,717.0,104.0,74568.0,237,4.8,0,,1,31.0,0,UK,Payoneer,Yes
PK-FL-05386,2021,Q4,Islamabad,Male,23.0,0,Self-taught/No Formal Degree,0,Fluent,0,Freelancer.com,New Member,Data Entry & Virtual Assistant,Lead Generation,4.4,3.2,0,77.0,0,3.0,117.0,0,312.0,172.1,53695.0,11,4.7,0,,1,41.0,0,Australia,Payoneer,Yes
PK-FL-05387,2020,Q4,Karachi,Male,44.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated Plus,Web Development,Vue.js,5.0,2.0,0,90.0,0,22.8,124.0,0,2814.0,156.9,441517.0,513,4.4,0,98.0,0,55.0,0,Europe,Payoneer + Bank Transfer,Yes
PK-FL-05388,2025,Q4,Peshawar,Male,31.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 1,Graphic Design,Social Media Design,5.5,6.7,0,85.0,0,6.5,81.0,0,445.0,281.2,125134.0,23,3.7,0,,1,3.0,0,USA,Payoneer,Yes
PK-FL-05389,2025,Q1,Attock,Male,41.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,New Seller,Web Development,Django,8.3,0.5,0,97.0,0,19.5,48.0,0,879.0,280.0,246120.0,7,4.8,0,,1,18.0,0,UK,Payoneer,No - Student
PK-FL-05390,2025,Q2,Rawalpindi,Male,34.0,0,Intermediate/A-Levels,0,Basic,0,Freelancer.com,Preferred Freelancer,Digital Marketing,Google Ads,5.2,4.5,0,82.0,0,9.7,43.0,0,282.0,281.4,79355.0,98,4.3,0,,1,22.0,0,Mixed,Wise,Yes
PK-FL-05391,2023,Q1,Islamabad,Male,31.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Mobile App Development,Firebase Integration,0.6,0.3,0,89.0,0,30.6,100.0,0,2173.0,280.8,610178.0,1,4.7,0,,1,45.0,0,USA,Payoneer + Bank Transfer,Yes
PK-FL-05392,2022,Q3,Bahawalpur,Male,41.0,0,Bachelor's,0,Fluent,0,Upwork,Rising Talent,Digital Marketing,SEO,6.6,1.7,0,60.0,0,31.7,79.0,0,2454.0,227.0,557058.0,7,3.3,0,87.0,0,14.0,0,UK,Bank Transfer,No - Student
PK-FL-05393,2025,Q3,Mirpur (AJK),Male,19.0,0,Matric/O-Levels,0,Conversational,0,Upwork,Rising Talent,Content Writing,Copywriting,8.9,1.0,0,97.0,0,11.3,124.0,0,1259.0,283.1,356423.0,34,4.3,0,85.0,0,35.0,0,Canada,Payoneer,Yes
PK-FL-05394,2024,Q2,Karachi,Female,30.0,0,Master's,0,Conversational,0,Fiverr,New Seller,Mobile App Development,Xamarin,2.7,1.1,0,97.0,0,38.5,117.0,0,3432.0,283.9,974345.0,4,4.3,0,,1,42.0,0,UK,Payoneer,Yes
PK-FL-05395,2020,Q3,Sheikhupura,Male,22.0,0,Master's,0,Fluent,0,Upwork,Top Rated,Content Writing,Technical Writing,3.8,3.2,0,91.0,0,13.0,87.0,0,976.0,161.1,157234.0,143,4.7,0,93.0,0,33.0,1,USA,Wise,Yes
PK-FL-05396,2024,Q3,Sargodha,Male,32.0,0,Intermediate/A-Levels,0,Conversational,0,Freelancer.com,New Member,Content Writing,Proofreading,5.9,0.7,0,96.0,0,17.1,57.0,0,801.0,279.9,224200.0,10,3.3,0,,1,33.0,1,USA,Payoneer + Wise,No - Student
PK-FL-05397,2024,Q4,Hyderabad,Male,23.0,0,Bachelor's,0,Fluent,0,Upwork,Top Rated,Accounting & Finance,Bookkeeping,2.7,3.4,0,88.0,0,14.4,79.0,0,1012.0,283.8,287206.0,39,4.4,0,92.0,0,34.0,0,Mixed,Payoneer + Wise,Yes
PK-FL-05398,2025,Q2,Karachi,Female,39.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Top Rated Plus,Cybersecurity,Penetration Testing,4.8,2.1,0,99.0,0,68.2,142.0,0,6511.0,283.4,1845217.0,213,4.7,0,95.0,0,39.0,0,USA,Payoneer,Yes
PK-FL-05399,2015,Q1,Lahore,Male,31.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,Top Rated,Content Writing,Copywriting,0.8,1.4,0,96.0,0,5.8,77.0,0,363.0,101.0,36663.0,23,4.6,0,95.0,0,44.0,0,Australia,Bank Transfer,No - Side Income
PK-FL-05400,2015,Q3,Hyderabad,Male,28.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Top Rated,Web Development,Django,0.7,1.8,0,99.0,0,28.6,96.0,0,2361.0,103.5,244364.0,20,4.9,0,96.0,0,68.0,0,USA,JazzCash/Easypaisa,Yes
PK-FL-05401,2022,Q3,Sheikhupura,Male,31.0,0,Bachelor's,0,Basic,0,Fiverr,Level 1,Accounting & Finance,Payroll,1.1,1.6,0,79.0,0,24.9,114.0,0,1775.0,194.3,344882.0,8,4.0,0,,1,33.0,0,USA,Payoneer,Yes
PK-FL-05402,2018,Q1,Rawalpindi,Male,25.0,0,Self-taught/No Formal Degree,0,Conversational,0,Fiverr,Level 1,Mobile App Development,Flutter,1.0,2.0,0,88.0,1,17.4,155.0,0,2696.0,132.7,357759.0,9,4.1,0,,1,28.0,0,USA,Payoneer + Wise,Yes
PK-FL-05403,2023,Q2,Karachi,Male,18.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Fiverr,Level 1,AI & Machine Learning,Prompt Engineering,0.4,0.5,0,62.0,0,31.0,117.0,0,3436.0,267.0,917412.0,7,4.0,0,,1,0.0,0,Canada,Bank Transfer,Yes
PK-FL-05404,2021,Q1,Rawalpindi,Male,29.0,0,Intermediate/A-Levels,0,Fluent,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,Lead Generation,4.5,3.7,0,94.0,0,7.0,45.0,0,195.0,173.0,33735.0,36,4.2,0,88.0,0,27.0,0,USA,Payoneer,Yes
PK-FL-05405,2024,Q4,Peshawar,Male,45.0,0,Master's,0,Basic,0,Upwork,Top Rated,Web Development,Full Stack (MERN),9.7,1.2,0,92.0,0,43.2,106.0,0,3572.0,281.6,1005875.0,178,4.8,0,94.0,0,42.0,0,USA,JazzCash/Easypaisa,Yes
PK-FL-05406,2020,Q3,Lahore,Male,33.0,0,Master's,0,Fluent,0,Fiverr,Level 2,Mobile App Development,Flutter,0.9,0.4,0,84.0,0,34.8,92.0,1,4265.0,161.9,690504.0,59,3.3,0,,1,7.0,0,USA,Wise,No - Student
PK-FL-05407,2016,Q1,Faisalabad,Male,24.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Digital Marketing,Content Marketing,1.4,1.4,0,87.0,0,12.6,23.0,0,172.0,104.2,17922.0,1,4.5,0,,1,37.0,0,Middle East,Payoneer,Yes
PK-FL-05408,2023,Q4,Sukkur,Male,31.0,0,Master's,0,Conversational,0,Upwork,Rising Talent,Graphic Design,UI/UX Design,4.1,3.9,0,63.0,0,28.7,77.0,0,1925.0,230.3,443328.0,33,3.7,0,80.0,0,53.0,0,South Asia,Payoneer,No - Side Income
PK-FL-05409,2024,Q4,Lahore,Male,40.0,0,Bachelor's,0,Conversational,0,Fiverr,New Seller,Graphic Design,Flyer/Poster Design,5.8,2.1,1,70.0,0,14.2,68.0,0,834.0,281.6,234854.0,0,,1,,1,24.0,0,South Asia,Payoneer + Wise,Yes
PK-FL-05410,2023,Q4,Dera Ghazi Khan,Female,40.0,0,PhD/MPhil,0,Conversational,0,Upwork,Rising Talent,Data Entry & Virtual Assistant,Lead Generation,6.2,7.5,0,92.0,0,2.2,81.0,0,135.0,240.5,32468.0,17,3.3,0,83.0,0,23.0,0,Canada,Payoneer + Bank Transfer,No - Side Income
PK-FL-05411,2022,Q2,Multan,Female,44.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,Web Development,Django,6.6,5.8,0,76.0,0,19.0,105.0,0,1848.0,193.1,356849.0,1,4.9,0,,1,17.0,0,Europe,Payoneer + Wise,No - Side Income
PK-FL-05412,2025,Q3,Faisalabad,Female,24.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,Top Rated Seller,Web Development,Node.js,1.6,1.0,0,91.0,0,9.7,69.0,0,385.0,280.5,107992.0,141,4.4,0,,1,56.0,0,USA,Payoneer + Bank Transfer,Yes
PK-FL-05413,2023,Q1,Karachi,Male,37.0,0,Bachelor's,0,Conversational,0,Fiverr,Level 1,AI & Machine Learning,Prompt Engineering,2.0,3.4,0,69.0,0,46.2,131.0,0,4714.0,278.5,1312849.0,17,3.5,0,,1,23.0,0,USA,Payoneer,No - Student
PK-FL-05414,2023,Q2,Lahore,Male,45.0,0,Bachelor's,1,Fluent,0,Upwork,No Badge,Graphic Design,Flyer/Poster Design,6.9,2.0,0,82.0,0,15.9,118.0,0,1707.0,282.3,481886.0,7,4.0,0,83.0,0,20.0,0,UK,Payoneer,Yes
PK-FL-05415,2019,Q2,Bahawalpur,Male,32.0,0,Self-taught/No Formal Degree,0,Basic,0,Fiverr,Top Rated Seller,Digital Marketing,Pinterest Marketing,4.8,0.7,0,96.0,0,18.3,45.0,0,740.0,146.1,108114.0,447,4.9,0,,1,44.0,0,USA,Payoneer + Bank Transfer,Yes
PK-FL-05416,2021,Q4,Islamabad,Male,25.0,0,Matric/O-Levels,0,Fluent,0,Fiverr,Level 2,Web Development,React.js,6.4,4.0,0,98.0,0,7.8,104.0,0,564.0,168.5,95034.0,81,4.2,0,,1,14.0,0,UK,Payoneer,Yes
PK-FL-05417,2020,Q2,Karachi,Female,29.0,0,Intermediate/A-Levels,0,Conversational,0,Fiverr,Level 1,Data Entry & Virtual Assistant,CRM Management,3.5,1.4,0,88.0,0,8.9,62.0,0,455.0,166.8,75894.0,32,3.5,0,,1,26.0,0,USA,Wise,No - Side Income
PK-FL-05418,2024,Q3,Lahore,Male,26.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated,Web Development,Full Stack (MERN),8.1,5.8,0,99.0,0,45.2,33.0,0,930.0,279.4,259842.0,140,4.6,0,93.0,0,47.0,0,USA,Payoneer + Wise,Yes
PK-FL-05419,2025,Q3,Rawalpindi,Female,33.0,0,Bachelor's,0,Fluent,0,Upwork,Rising Talent,Graphic Design,Flyer/Poster Design,6.5,3.9,0,93.0,0,32.0,94.0,0,1819.0,282.2,513322.0,33,4.0,0,87.0,0,15.0,0,UK,Bank Transfer,No - Side Income
PK-FL-05420,2018,Q3,Lahore,Male,19.0,0,Master's,0,Fluent,0,Freelancer.com,New Member,AI & Machine Learning,LLM Fine-tuning,1.9,1.0,0,95.0,0,21.9,156.0,0,2120.0,112.2,237864.0,3,3.7,0,,1,24.0,0,Middle East,Payoneer,No - Side Income
PK-FL-05421,2025,Q2,Multan,Male,29.0,0,Bachelor's,0,Native/Bilingual,0,Freelancer.com,New Member,Web Development,Django,5.8,5.4,0,88.0,1,13.2,40.0,0,525.0,284.6,149415.0,1,4.8,0,,1,44.0,0,Europe,Payoneer,No - Side Income
PK-FL-05422,2016,Q1,Abbottabad,Male,23.0,0,Bachelor's,0,Fluent,0,Freelancer.com,Preferred Freelancer,AI & Machine Learning,ChatGPT Integration,1.5,0.4,0,94.0,0,10.9,122.0,0,1028.0,104.7,107632.0,49,4.5,0,,1,49.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-05423,2024,Q1,Lahore,Female,37.0,0,Bachelor's,0,Fluent,0,Fiverr,Top Rated Seller,Mobile App Development,App UI/UX,1.2,2.3,0,97.0,0,19.2,82.0,0,1320.0,280.4,370128.0,108,4.7,0,,1,28.0,0,UK,Bank Transfer,Yes
PK-FL-05424,2022,Q1,Gujranwala,Male,31.0,1,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,New Seller,Video Editing,Reels/Shorts,3.5,3.0,0,88.0,1,16.3,121.0,0,1651.0,201.3,332346.0,3,4.6,0,,1,24.0,0,Middle East,JazzCash/Easypaisa,Yes
PK-FL-05425,2025,Q3,Rawalpindi,Female,34.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Web Development,PHP/Laravel,9.3,3.0,0,77.0,0,46.3,145.0,0,4892.0,279.3,1366336.0,177,4.9,0,,1,32.0,0,USA,Wise,No - Side Income
PK-FL-05426,2020,Q4,Sargodha,Male,26.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,New Seller,E-commerce,Dropshipping Setup,0.3,1.0,0,62.0,0,11.9,122.0,0,1368.0,166.7,228046.0,0,,1,,1,32.0,0,Canada,Payoneer,Yes
PK-FL-05427,2024,Q4,Karachi,Male,22.0,0,Bachelor's,1,Fluent,0,Fiverr,Pro Verified,Cybersecurity,Cloud Security,9.4,0.7,0,91.0,0,82.6,36.0,0,1806.0,283.2,511459.0,1060,4.8,0,,1,69.0,0,Europe,Payoneer,Yes
PK-FL-05428,2025,Q4,Peshawar,Male,23.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Fiverr,Top Rated Seller,Content Writing,Copywriting,2.3,1.6,0,92.0,0,22.9,94.0,0,2019.0,282.7,570771.0,381,4.5,0,,1,37.0,0,USA,Payoneer + Wise,Yes
PK-FL-05429,2024,Q3,Islamabad,Male,29.0,0,Master's,0,Native/Bilingual,0,Freelancer.com,Preferred Freelancer,Graphic Design,Motion Graphics,8.2,1.6,0,92.0,0,15.9,48.0,0,705.0,283.7,200008.0,56,3.5,0,,1,52.0,0,USA,JazzCash/Easypaisa,Yes
PK-FL-05430,2015,Q1,Islamabad,Female,34.0,0,Master's,0,Native/Bilingual,0,Upwork,No Badge,Accounting & Finance,Accounts Reconciliation,1.0,1.5,0,97.0,0,13.5,87.0,0,856.0,102.4,87654.0,2,3.5,0,,1,49.0,0,Australia,Payoneer,No - Side Income
PK-FL-05431,2022,Q1,Multan,Female,41.0,0,Self-taught/No Formal Degree,0,Basic,0,Upwork,Top Rated,Data Entry & Virtual Assistant,Virtual Assistant,0.5,0.8,0,93.0,0,3.5,92.0,1,202.0,193.3,39047.0,19,4.5,0,94.0,0,52.0,0,UK,Payoneer + Skrill,No - Side Income
PK-FL-05432,2020,Q4,Bahawalpur,Female,45.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Fiverr,Top Rated Seller,AI & Machine Learning,LLM Fine-tuning,3.9,4.3,0,96.0,0,17.9,25.0,0,317.0,159.5,50562.0,156,4.7,0,,1,52.0,0,Europe,Payoneer + Wise,No - Student
PK-FL-05433,2023,Q2,Karachi,Male,22.0,0,Master's,0,Basic,0,Fiverr,Level 1,Digital Marketing,TikTok Ads,5.9,2.6,0,89.0,0,8.4,80.0,0,403.0,249.6,100589.0,33,3.9,0,,1,32.0,0,UK,Payoneer + Bank Transfer,Yes
PK-FL-05434,2021,Q3,Karachi,Male,44.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Level 2,Web Development,Node.js,1.4,2.0,0,71.0,0,12.3,47.0,0,324.0,171.7,55631.0,40,4.3,0,,1,12.0,0,Australia,JazzCash/Easypaisa,No - Student
PK-FL-05435,2025,Q3,Lahore,Female,21.0,0,Bachelor's,0,Fluent,1,Upwork,Rising Talent,Mobile App Development,Android (Kotlin),5.7,3.0,0,80.0,0,59.4,121.0,0,4335.0,280.3,1215100.0,10,3.9,0,75.0,0,47.0,0,USA,Wise,Yes
PK-FL-05436,2017,Q2,Islamabad,Male,27.0,0,Bachelor's,0,Conversational,0,Upwork,No Badge,Graphic Design,Illustration,0.4,0.3,0,83.0,0,15.7,101.0,0,887.0,109.3,96949.0,0,,1,,1,44.0,0,Middle East,Payoneer + Wise,Yes
PK-FL-05437,2024,Q3,Jhang,Male,42.0,0,Intermediate/A-Levels,0,Conversational,0,Freelancer.com,Preferred Freelancer,AI & Machine Learning,Python/ML,8.3,0.4,0,95.0,0,74.7,110.0,0,7829.0,283.5,2219522.0,107,3.2,0,,1,33.0,1,Mixed,Payoneer + Wise,Yes
PK-FL-05438,2023,Q2,Sialkot,Male,31.0,0,Master's,0,Fluent,0,Upwork,No Badge,Accounting & Finance,Tax Preparation,7.5,7.7,0,88.0,1,15.8,31.0,0,415.0,261.5,108522.0,10,3.7,0,81.0,0,25.0,0,Europe,Payoneer + Bank Transfer,No - Student
PK-FL-05439,2025,Q2,Karachi,Male,25.0,0,Bachelor's,0,Native/Bilingual,0,Fiverr,Level 1,Graphic Design,Motion Graphics,1.4,2.1,0,79.0,0,20.7,120.0,0,1460.0,284.1,414786.0,17,4.7,0,,1,31.0,0,USA,Payoneer,No - Side Income
PK-FL-05440,2025,Q1,Karachi,Male,24.0,0,Master's,0,Fluent,0,Freelancer.com,New Member,E-commerce,Amazon FBA,9.4,6.0,0,64.0,0,9.1,72.0,0,513.0,281.2,144256.0,3,3.3,0,,1,41.0,0,Europe,Bank Transfer,No - Student
PK-FL-05441,2018,Q3,Lahore,Male,43.0,0,Bachelor's,1,Conversational,0,Fiverr,Top Rated Seller,Graphic Design,Infographic Design,0.5,1.9,0,91.0,0,24.5,82.0,0,1295.0,124.8,161616.0,65,4.7,0,,1,32.0,0,USA,Payoneer,Yes
PK-FL-05442,2025,Q1,Islamabad,Male,43.0,0,Master's,0,Conversational,0,Fiverr,Level 1,Cybersecurity,Bug Bounty,4.7,2.1,0,98.0,0,17.4,22.0,0,276.0,283.9,78356.0,48,4.9,0,,1,48.0,0,UK,Payoneer + Bank Transfer,Yes
PK-FL-05443,2019,Q2,Islamabad,Male,31.0,0,Bachelor's,0,Conversational,0,Fiverr,New Seller,Digital Marketing,Pinterest Marketing,0.2,0.3,0,74.0,0,5.8,62.0,0,218.0,150.1,32722.0,0,,1,,1,26.0,0,Europe,Payoneer + Bank Transfer,No - Side Income
PK-FL-05444,2017,Q2,Muzaffarabad,Female,25.0,0,Bachelor's,0,Basic,0,Freelancer.com,Preferred Freelancer,Content Writing,Ghostwriting,1.6,2.3,0,71.0,0,4.9,57.0,0,189.0,105.6,19958.0,42,3.3,0,,1,24.0,0,USA,Payoneer,Yes
PK-FL-05445,2025,Q3,Abbottabad,Male,41.0,0,Master's,0,Conversational,0,Fiverr,Level 2,Content Writing,Blog Writing,8.5,3.7,0,78.0,0,15.4,117.0,0,1690.0,283.0,478270.0,108,4.6,0,,1,34.0,0,USA,Payoneer,No - Side Income
PK-FL-05446,2022,Q2,Karachi,Male,20.0,0,Self-taught/No Formal Degree,0,Fluent,0,Upwork,No Badge,Web Development,TypeScript,4.8,2.0,0,70.0,0,39.5,70.0,0,1653.0,194.5,321508.0,4,4.8,0,76.0,0,45.0,0,USA,Payoneer,No - Side Income
PK-FL-05447,2021,Q2,Abbottabad,Male,40.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Web Development,Next.js,2.6,1.3,0,76.0,0,35.9,46.0,0,950.0,170.9,162355.0,126,4.4,0,,1,53.0,0,UK,Payoneer + Wise,No - Side Income
PK-FL-05448,2022,Q1,Bahawalpur,Male,35.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,No Badge,Cybersecurity,Network Security,4.1,2.1,1,98.0,0,62.6,105.0,0,4324.0,214.6,927930.0,3,3.5,0,,1,12.0,0,USA,JazzCash/Easypaisa,No - Student
PK-FL-05449,2024,Q2,Karachi,Male,34.0,0,Bachelor's,0,Native/Bilingual,0,Freelancer.com,Preferred Freelancer,Web Development,Shopify,7.9,6.8,0,73.0,0,34.3,95.0,0,2835.0,279.7,792950.0,59,4.4,0,,1,31.0,0,Mixed,Bank Transfer,Yes
PK-FL-05450,2015,Q2,Lahore,Male,44.0,0,Self-taught/No Formal Degree,0,Native/Bilingual,0,Upwork,No Badge,Digital Marketing,TikTok Ads,0.9,1.2,0,80.0,0,3.8,112.0,0,253.0,104.0,26312.0,2,4.9,0,,1,8.0,0,Canada,Payoneer + Wise,No - Side Income
PK-FL-05451,2017,Q1,Jhelum,Male,23.0,0,Self-taught/No Formal Degree,0,Basic,0,Upwork,Top Rated,AI & Machine Learning,AI Automation,2.3,0.8,0,90.0,0,20.6,152.0,0,2674.0,108.2,289327.0,157,4.8,0,90.0,0,34.0,0,USA,Wise,Yes
PK-FL-05452,2023,Q1,Karachi,Male,39.0,0,Intermediate/A-Levels,0,Fluent,0,Fiverr,Level 1,Graphic Design,Flyer/Poster Design,5.5,1.4,0,89.0,0,12.2,43.0,0,301.0,248.3,74738.0,17,3.9,0,,1,12.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-05453,2018,Q3,Faisalabad,Male,19.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,Top Rated Plus,Mobile App Development,Android (Kotlin),0.4,0.7,0,93.0,0,33.5,85.0,0,2373.0,135.2,320830.0,52,4.5,0,98.0,0,61.0,0,USA,Payoneer,No - Student
PK-FL-05454,2022,Q3,Mardan,Male,30.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Graphic Design,Illustration,0.9,0.9,0,72.0,0,26.2,78.0,0,1127.0,201.2,226752.0,30,3.9,0,,1,12.0,0,Canada,Payoneer + Wise,Yes
PK-FL-05455,2024,Q1,Sheikhupura,Male,25.0,0,Bachelor's,0,Conversational,0,Freelancer.com,New Member,Data Entry & Virtual Assistant,Lead Generation,8.4,3.3,0,70.0,0,2.5,66.0,0,121.0,278.7,33723.0,0,,1,,1,25.0,0,Australia,Payoneer + Wise,Yes
PK-FL-05456,2016,Q1,Faisalabad,Male,37.0,0,Bachelor's,0,Native/Bilingual,0,Upwork,No Badge,Content Writing,Script Writing,2.0,1.8,0,74.0,0,4.3,84.0,0,291.0,104.8,30497.0,3,3.9,0,,1,38.0,0,USA,Payoneer,Yes
PK-FL-05457,2018,Q4,Islamabad,Female,32.0,0,Bachelor's,0,Fluent,0,Fiverr,Level 2,Web Development,Shopify,2.2,2.8,0,94.0,0,32.9,85.0,0,2391.0,133.8,319916.0,87,4.4,0,,1,48.0,0,Mixed,Payoneer,No - Student
PK-FL-05458,2018,Q4,Islamabad,Male,31.0,1,Bachelor's,0,Basic,0,Fiverr,New Seller,Content Writing,Blog Writing,3.1,1.4,0,83.0,0,8.9,41.0,0,301.0,120.3,36210.0,1,4.5,0,,1,52.0,0,USA,Payoneer,No - Side Income
PK-FL-05459,2023,Q2,Sargodha,Male,24.0,0,Master's,0,Fluent,0,Upwork,No Badge,Digital Marketing,Influencer Marketing,7.1,3.9,0,62.0,0,22.2,39.0,0,616.0,242.8,149565.0,5,4.8,0,63.0,0,38.0,0,UK,Payoneer,Yes
PK-FL-05460,2022,Q1,Bahawalpur,Male,35.0,0,Self-taught/No Formal Degree,0,Basic,0,Freelancer.com,New Member,Mobile App Development,App UI/UX,5.8,2.3,0,86.0,0,19.5,72.0,0,782.0,186.7,145999.0,7,4.1,0,,1,10.0,0,Australia,Wise,Yes
PK-FL-05461,2023,Q1,Islamabad,Male,33.0,0,Bachelor's,0,Conversational,0,Upwork,Top Rated Plus,Digital Marketing,Google Ads,4.3,3.7,0,90.0,0,38.4,118.0,0,2654.0,276.3,733300.0,492,4.8,0,97.0,0,31.0,0,Canada,JazzCash/Easypaisa,No - Side Income
PK-FL-05462,2024,Q2,Peshawar,Female,18.0,0,Self-taught/No Formal Degree,0,Fluent,0,Fiverr,New Seller,Web Development,WordPress,4.3,0.5,0,73.0,0,9.8,88.0,0,797.0,279.4,222682.0,7,4.9,0,,1,19.0,0,USA,Payoneer + Wise,No - Side Income
PK-FL-05463,2020,Q2,Karachi,Male,23.0,0,Master's,0,Conversational,0,Fiverr,Level 2,Web Development,WordPress,2.7,0.5,0,87.0,0,6.8,52.0,0,212.0,162.9,34535.0,73,4.7,0,,1,33.0,0,UK,Payoneer,Yes
PK-FL-05464,2015,Q4,Faisalabad,Male,32.0,0,Bachelor's,0,Fluent,0,Upwork,No Badge,Digital Marketing,Email Marketing,0.8,2.1,0,84.0,0,3.0,121.0,0,251.0,103.2,25903.0,0,,1,,1,5.0,0,Mixed,JazzCash/Easypaisa,No - Side Income
PK-FL-05465,2023,Q2,Lahore,Male,18.0,0,Intermediate/A-Levels,0,Basic,0,Fiverr,Top Rated Seller,Web Development,PHP/Laravel,6.2,0.5,0,91.0,0,14.9,52.0,0,648.0,273.3,177098.0,665,4.8,0,,1,50.0,0,USA,Payoneer,No - Student
